00000139.jpg,downdog,529.50691,571.46424,119.26318,521.3633,582.9959,91.7301,521.63582,582.64263,91.61164,521.46923,582.31785,91.08366,517.65015,581.13754,107.45075,515.76042,580.30796,107.403,513.97022,579.07937,107.59575,527.26013,570.21586,36.25906,516.63227,563.50183,114.22753,542.341,554.70208,105.77844,539.07906,555.05265,126.75868,578.55022,503.34204,-26.03755,557.93468,467.14806,162.13984,542.8783,581.07836,-121.16861,490.81169,534.80723,202.03537,474.02878,643.46306,-75.9838,421.61995,626.45298,128.31347,447.71454,660.96563,-103.98664,396.03325,630.94227,139.7706,442.52781,655.53058,-97.88499,385.51342,644.83168,117.05056,456.51138,646.68217,-79.53341,398.77815,645.62053,122.7873,750.22148,168.85893,-119.03137,734.97269,160.45347,119.49326,919.52576,416.47869,-80.6557,873.59512,387.84434,124.15966,1094.46335,626.09599,-136.95325,1060.43961,553.8437,161.53555,1148.62106,647.6042,-147.07565,1112.61009,563.89734,161.17107,1029.29405,741.17548,-229.34998,1040.29846,679.34266,104.57336
00000140.jpg,downdog,427.94478,509.5121,-34.1798,403.6098,514.84454,-80.34857,400.87841,512.81816,-80.40111,397.8618,510.58544,-80.86237,403.51795,512.57274,-12.80746,401.0189,509.74341,-12.82407,398.74571,506.33892,-13.009,381.29431,480.33702,-209.76948,386.02785,476.56065,98.99198,431.39524,483.57828,-76.02219,432.22572,483.18016,13.04467,393.89383,398.73357,-269.89313,417.20238,391.5046,203.5389,296.91929,519.20032,-490.71282,302.64451,503.28738,343.59617,160.59839,620.61998,-452.06851,190.76498,604.51916,64.99718,107.18953,633.38128,-508.32392,149.42762,603.38066,76.43521,104.49404,620.53936,-453.23928,136.58203,614.19441,10.59045,127.86851,618.53175,-428.01579,156.75399,621.98363,36.28838,637.67742,131.99146,-194.78323,642.63478,142.40766,195.12524,763.33008,352.20796,-117.32051,763.0102,378.53347,249.59174,880.99793,556.42676,-33.15062,874.74975,553.04064,431.01109,921.67951,595.2404,-35.21067,908.11885,586.04982,440.3738,774.00335,626.98946,-150.43359,794.59099,620.33263,368.98638
00000142.jpg,downdog,147.256,304.07914,12.98816,138.22608,307.95758,-0.31744,136.85755,307.42153,-0.33879,135.39318,306.83013,-0.46659,139.0194,307.39006,17.46626,138.42804,306.76093,17.37035,137.9001,305.97961,17.34308,128.29959,298.02184,-34.16457,132.78191,297.37956,48.84697,147.55622,295.06627,2.88622,148.75868,294.96125,26.65921,136.6742,267.55021,-65.75196,145.50543,261.69902,86.14753,124.23742,319.13282,-122.95898,129.59128,302.0048,124.46656,81.70302,339.13726,-76.23247,100.33474,329.17487,60.21792,65.9375,346.47648,-90.22966,90.22125,331.89984,64.13294,62.97873,339.07313,-78.91696,86.20367,333.37792,48.58967,70.29664,337.03914,-71.35106,91.09329,333.98757,53.09194,224.45551,160.68768,-60.24496,222.81497,163.98556,60.41546,285.95944,237.54069,-45.31651,273.90928,234.61624,70.57525,352.32455,309.66031,-49.50133,330.88098,295.15773,99.08292,369.91756,319.23995,-51.36182,346.95196,302.77849,99.3662,331.33622,342.86349,-85.93272,316.2542,326.44344,76.25673
00000143.jpg,downdog,200.50377,225.68053,-48.8413,191.15166,223.43481,-61.48307,190.93056,221.67477,-61.49725,190.65929,219.77171,-61.73198,190.2655,224.75431,-41.62822,189.44727,224.32301,-41.71449,188.79215,223.73314,-41.70298,190.28957,206.9683,-91.49152,188.47441,212.77632,-0.68676,207.25725,216.17826,-58.64186,206.20827,218.66818,-32.42173,216.44707,178.96872,-115.05219,221.43133,186.35503,36.30764,179.96595,250.70254,-187.12833,174.91943,239.82676,62.29805,122.49275,303.51794,-175.70269,127.12261,296.95114,-24.74312,105.20508,313.95737,-203.19283,109.58052,303.17099,-22.15595,102.23125,309.35301,-185.47064,105.00751,304.82709,-42.5887,110.56097,307.3703,-170.43989,112.07268,303.72118,-35.37295,362.54852,84.92085,-64.6927,356.82995,98.40829,65.14485,436.05869,188.25468,-55.98064,421.1956,187.97352,83.81505,514.08825,292.90806,-52.01541,486.4922,262.67929,123.7726,537.92919,312.84067,-55.28189,505.68657,274.8027,125.43465,477.56256,325.09154,-112.36814,461.66206,294.30897,90.58192
00000144.jpg,downdog,481.73486,376.38792,-7.8798,494.38055,380.2239,3.52333,495.08516,378.86543,3.75075,495.66228,377.83185,3.65799,495.60465,379.41362,-23.60877,497.88465,377.80899,-23.64388,499.96953,376.08143,-23.80704,499.72601,363.63339,50.88547,506.42002,360.6386,-70.19794,476.45206,362.81678,13.53211,479.16975,361.42363,-21.66628,479.19586,315.40977,107.48122,495.79384,314.39951,-113.30811,541.0767,385.22222,181.2647,562.99784,391.23307,-231.23264,601.57356,422.06371,53.99437,643.53984,447.40145,-202.26986,626.7029,421.2804,59.81925,673.60883,458.79745,-232.2378,628.18572,426.58656,30.25359,672.39522,453.69462,-198.71194,616.28355,429.59755,39.36374,658.71001,451.40156,-189.59018,344.23564,162.95834,87.78497,348.91917,156.76616,-87.79119,265.36573,277.98658,122.46748,277.55604,290.08142,-60.22529,180.08589,386.86609,199.8385,181.85252,401.70303,-22.5588,156.81142,403.34241,202.7339,155.49675,417.14903,-24.85765,217.67647,435.34953,155.75969,228.39182,449.61477,-80.09668
00000145.jpg,downdog,685.75624,549.36747,17.74465,669.57406,563.7655,-16.6424,666.80401,563.4942,-16.58533,663.79391,563.06845,-16.94489,668.52048,561.5744,27.32586,665.47923,560.46873,27.23287,662.61511,558.84217,27.16682,638.63625,546.85772,-121.28585,640.31518,543.48383,82.30426,679.07168,529.57849,-17.22774,677.97719,527.74976,41.37658,611.3846,469.30528,-166.39586,637.68538,483.19793,112.7892,517.59697,604.35755,-333.04495,537.24007,579.83321,189.04096,397.23489,690.04718,-280.41006,438.05325,671.44047,12.06179,356.34659,703.81551,-314.82151,403.39282,675.78324,13.37117,358.50709,697.38816,-287.7833,393.56286,687.28231,-18.19884,377.76605,695.82065,-269.83659,408.83691,689.32752,-3.1264,850.80267,251.15712,-129.98492,853.5638,279.74551,130.55277,984.5039,469.94829,-105.06916,965.37282,489.89318,130.07842,1111.89536,683.45604,-107.08571,1084.84057,666.57113,216.2115,1150.82016,717.33864,-110.25735,1116.15353,688.71333,218.02566,1039.07166,753.79558,-176.90309,1043.60079,744.16592,168.24222
00000146.jpg,downdog,232.41562,309.09731,-40.86786,218.58353,308.56466,-71.29222,217.91039,306.93377,-71.3646,217.11991,305.18914,-71.70132,216.8043,307.03684,-20.51074,215.15678,304.85381,-20.52425,213.57755,302.29795,-20.58591,214.42679,287.61155,-162.94405,211.5211,283.85695,71.56583,240.45904,296.15744,-70.90256,238.41315,295.32832,-2.84068,234.81595,247.42456,-216.80917,240.75305,234.44874,161.94253,146.96218,308.86451,-398.71194,152.75444,291.66912,294.08569,58.95682,354.24964,-406.32754,78.61421,327.29397,100.37612,24.13633,357.27784,-459.67356,50.62523,316.6674,114.3721,24.12857,345.67593,-413.74064,43.13813,321.85443,63.5596,39.61448,346.41138,-387.65672,56.56726,331.03915,80.6465,368.53466,75.62391,-151.21831,367.42682,70.3921,151.54227,488.91601,194.32949,-97.05963,480.40488,181.53834,211.74641,592.78066,308.72644,-42.39519,568.84788,286.98734,325.59821,622.45865,327.94367,-42.05982,597.50317,305.21178,330.32661,534.27849,362.84959,-123.20367,514.50792,343.33897,270.74543
00000150.jpg,downdog,505.32326,537.01418,-31.86016,479.86964,547.2507,-91.61452,476.81634,545.63824,-91.65462,473.39882,543.8043,-92.10704,478.56164,544.0785,-6.55681,474.97047,541.11564,-6.53874,471.58212,537.52595,-6.85797,453.05009,517.88201,-262.68069,453.35593,510.18304,128.71925,507.23085,512.65705,-87.0072,506.24039,510.7615,25.98181,460.16498,443.55555,-375.20913,476.19215,426.58355,276.78021,372.52606,593.56292,-663.80786,372.11945,561.21991,468.81354,245.44082,725.39809,-644.27312,260.70499,679.97474,169.8122,192.93911,745.35376,-722.86988,214.94902,679.94069,183.6849,188.38231,729.00483,-652.6463,202.85182,692.41843,105.48566,211.66942,725.23215,-612.99488,224.57623,701.11934,135.47794,711.49749,154.94961,-248.67823,713.11354,150.53463,249.34825,837.81531,415.34195,-154.04419,829.96783,419.09997,329.46943,945.704,669.84956,-57.62794,919.89952,633.85554,525.06415,989.15259,719.52439,-60.13219,954.96815,676.72736,533.00073,826.08718,754.5677,-248.3932,816.82395,713.67443,393.58692
00000151.jpg,downdog,277.48397,234.6922,8.75527,284.50261,239.07569,13.86794,285.31771,238.55697,14.00225,286.06164,238.2158,13.92949,284.60593,238.67314,-3.3799,285.85616,238.09772,-3.39092,287.00409,237.43004,-3.50229,290.45064,232.59046,41.29981,292.46539,231.56204,-35.91332,276.5167,227.68764,23.16542,277.12061,227.41087,0.63669,293.43918,201.90027,82.32331,291.79158,210.71556,-54.24981,327.13019,234.40807,137.16883,332.62264,248.22577,-133.14361,365.12024,245.22424,50.4965,382.75152,276.14154,-114.0825,379.42219,241.17838,54.77599,401.49082,282.40191,-127.47874,382.71673,244.91542,34.16914,403.15691,278.27496,-107.00876,374.90162,247.86887,41.52434,394.74406,276.3822,-105.2536,206.22557,109.77132,59.18786,202.99497,111.72449,-59.30315,146.23912,168.02235,99.66668,142.2352,178.93613,-33.20064,89.36522,216.98196,163.1872,74.50963,237.71651,-0.2417,72.98926,224.15247,166.62496,57.09928,244.26525,-0.35343,113.50632,243.84213,139.37411,101.83717,267.04587,-34.99814
00000152.jpg,downdog,231.88426,358.68945,-4.63392,217.74881,361.06074,-34.69506,217.14416,359.51421,-34.56252,216.41881,357.7491,-34.8441,215.73179,360.47455,0.23291,213.86056,359.13184,0.02716,212.22806,357.46486,-0.06362,210.36441,340.71808,-126.58955,206.88603,341.92522,36.32689,238.27219,345.60288,-33.37198,235.96492,346.14,13.6909,230.79672,295.07981,-170.09412,228.50752,293.83423,102.18072,174.24321,406.83242,-283.36129,179.71509,377.00547,186.62387,90.30292,495.09337,-235.36611,119.10727,454.08622,33.70222,63.73787,512.50359,-271.44961,93.7762,461.95679,45.3359,58.46467,503.52859,-237.22174,89.03644,468.25998,3.08315,71.11604,498.42589,-221.73991,102.13082,468.53585,16.44807,465.33165,152.55883,-109.48914,450.35167,164.71742,109.91828,589.65983,295.10556,-60.77642,560.64281,304.67713,154.07591,713.0743,427.6238,2.02554,673.30446,408.1756,273.57378,742.87586,449.25706,4.39518,700.1668,419.74297,280.49695,675.58379,472.17901,-68.73375,656.40316,459.19633,228.88353
00000153.jpg,downdog,375.41253,240.51671,37.49538,386.11618,248.73025,45.38141,386.64716,248.19093,45.47134,387.07635,247.92953,45.29571,388.70116,247.92476,20.46915,391.76251,246.84758,20.46972,394.65247,245.67099,20.2305,396.20959,240.68835,95.45707,406.89937,236.82873,-16.64623,374.31986,230.54357,60.30886,378.28676,229.39041,26.91286,376.59551,199.97725,141.32681,409.72106,197.10879,-61.72127,412.66484,262.52203,209.48436,440.91733,277.07496,-147.18241,471.68154,296.05742,118.9329,501.78494,329.05302,-116.56171,490.0348,295.40408,114.52699,523.3211,341.50577,-136.18542,497.7416,298.73116,96.36929,525.65168,338.85751,-114.14766,491.66991,302.05135,108.35768,515.55963,336.42728,-106.86137,249.4341,73.87321,78.89636,258.56368,63.17872,-78.49684,191.58206,185.24839,74.96118,192.46968,197.49253,-49.1525,117.18698,280.37429,131.49407,101.32039,316.51902,-39.77543,91.82175,295.09916,133.33533,73.51073,333.18849,-41.42011,161.15117,328.31421,103.6214,149.53601,363.49556,-86.28784
00000154.jpg,downdog,365.01702,237.87667,-24.65624,356.53111,246.06634,-47.03425,354.9439,245.65043,-47.0746,353.25835,245.12032,-47.30843,356.29809,245.66664,-15.65246,354.72243,245.14132,-15.70137,353.1899,244.3612,-15.83046,340.5522,237.75959,-110.08004,341.94663,237.75015,35.30545,361.2623,228.03025,-45.43895,361.456,227.69774,-3.12479,330.87606,201.46649,-160.47719,334.72056,203.46991,97.62145,291.64118,265.21994,-268.9142,290.59581,253.36849,157.20556,237.25851,312.23429,-268.31498,241.07382,297.38845,21.4775,217.89554,318.74591,-308.91294,225.35909,298.91744,20.72686,217.894,315.82888,-286.06402,218.43864,301.97157,-10.72796,227.00799,314.40859,-259.75677,224.9371,303.18567,6.16549,447.9261,97.14538,-102.92122,446.88118,105.27513,103.13766,524.13314,210.71834,-104.99697,508.03387,213.51821,104.00917,601.58156,302.46305,-108.17183,576.38637,287.68068,149.99711,624.48378,313.83519,-112.48293,596.92523,297.29894,150.12986,569.44639,347.17623,-179.76514,549.85639,331.42431,101.56755
00000155.jpg,downdog,620.88158,502.65601,75.33995,644.12247,514.07815,81.62807,646.86516,512.50993,81.78996,649.45129,511.40911,81.50181,644.02687,512.24669,34.1436,647.89597,510.0223,34.05657,651.48918,507.58527,34.01423,667.06322,495.22518,137.98947,672.05193,489.74944,-75.86116,620.44933,481.97605,109.20139,621.20735,481.47536,46.36289,671.62971,400.03542,232.90474,659.59976,429.35111,-94.69903,747.72949,473.31479,384.14417,739.55742,530.63102,-272.94474,834.26788,516.26558,188.32674,855.27359,612.21816,-236.49187,875.24948,512.50508,206.2702,903.4108,628.47994,-281.93653,878.08151,524.04862,153.93509,908.64372,618.31175,-237.38398,855.7106,530.20788,166.56038,884.83887,613.22778,-217.36618,418.51849,188.21704,131.17526,403.67897,198.89863,-131.48949,351.17748,392.42452,239.79479,355.26562,411.35628,-48.12991,235.71615,513.86031,452.84698,217.02976,542.70216,113.31807,204.78302,525.93909,469.32369,181.74292,559.18608,119.8148,275.09928,592.34071,423.78639,280.52273,607.74174,51.84152
00000156.jpg,downdog,456.39133,772.17871,-2.1766,443.20728,773.93976,-27.44785,442.07294,771.95032,-27.46952,440.76624,769.83215,-27.71132,442.18024,774.51538,6.60797,440.31555,773.26788,6.47031,438.5979,771.67218,6.2534,433.52106,749.94366,-103.53805,432.54749,753.64746,51.92719,460.50623,754.95721,-25.23228,459.79782,756.80579,19.37641,444.02426,695.36853,-129.69165,447.66614,694.46631,107.54733,362.0834,764.07471,-237.98187,379.22046,755.3877,196.32101,277.44376,812.32068,-209.60637,307.31345,794.90662,66.19505,249.58218,818.39111,-238.93929,280.87262,790.54968,76.02817,246.1272,811.81824,-214.68951,275.14062,797.74249,40.39837,258.17834,810.44031,-198.34749,288.5101,802.93781,52.24081,600.70618,523.33899,-105.17699,596.73083,531.22382,105.25438,661.45331,656.89014,-24.33136,659.60651,670.73883,167.01634,747.98694,767.90405,95.87318,745.99683,767.04895,324.61951,773.51984,788.09265,100.84249,769.55914,782.42957,335.53027,693.83453,809.97748,43.39962,705.25476,810.53101,305.46851
00000158.jpg,downdog,685.75624,549.36747,17.74465,669.57406,563.7655,-16.6424,666.80401,563.4942,-16.58533,663.79391,563.06845,-16.94489,668.52048,561.5744,27.32586,665.47923,560.46873,27.23287,662.61511,558.84217,27.16682,638.63625,546.85772,-121.28585,640.31518,543.48383,82.30426,679.07168,529.57849,-17.22774,677.97719,527.74976,41.37658,611.3846,469.30528,-166.39586,637.68538,483.19793,112.7892,517.59697,604.35755,-333.04495,537.24007,579.83321,189.04096,397.23489,690.04718,-280.41006,438.05325,671.44047,12.06179,356.34659,703.81551,-314.82151,403.39282,675.78324,13.37117,358.50709,697.38816,-287.7833,393.56286,687.28231,-18.19884,377.76605,695.82065,-269.83659,408.83691,689.32752,-3.1264,850.80267,251.15712,-129.98492,853.5638,279.74551,130.55277,984.5039,469.94829,-105.06916,965.37282,489.89318,130.07842,1111.89536,683.45604,-107.08571,1084.84057,666.57113,216.2115,1150.82016,717.33864,-110.25735,1116.15353,688.71333,218.02566,1039.07166,753.79558,-176.90309,1043.60079,744.16592,168.24222
00000159.jpg,downdog,231.88426,358.68945,-4.63392,217.74881,361.06074,-34.69506,217.14416,359.51421,-34.56252,216.41881,357.7491,-34.8441,215.73179,360.47455,0.23291,213.86056,359.13184,0.02716,212.22806,357.46486,-0.06362,210.36441,340.71808,-126.58955,206.88603,341.92522,36.32689,238.27219,345.60288,-33.37198,235.96492,346.14,13.6909,230.79672,295.07981,-170.09412,228.50752,293.83423,102.18072,174.24321,406.83242,-283.36129,179.71509,377.00547,186.62387,90.30292,495.09337,-235.36611,119.10727,454.08622,33.70222,63.73787,512.50359,-271.44961,93.7762,461.95679,45.3359,58.46467,503.52859,-237.22174,89.03644,468.25998,3.08315,71.11604,498.42589,-221.73991,102.13082,468.53585,16.44807,465.33165,152.55883,-109.48914,450.35167,164.71742,109.91828,589.65983,295.10556,-60.77642,560.64281,304.67713,154.07591,713.0743,427.6238,2.02554,673.30446,408.1756,273.57378,742.87586,449.25706,4.39518,700.1668,419.74297,280.49695,675.58379,472.17901,-68.73375,656.40316,459.19633,228.88353
